stage,dataset,split_seed,scheme,condition,exposures,model,seed,contrast,estimate,lower,upper,confidence,resamples,identity_clusters,bootstrap_seed
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.775,0.625,0.9002083333333322,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.2791666666666667,-0.44166666666666665,-0.13333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.6833333333333333,0.5207291666666669,0.8334374999999995,0.95,2000,30,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.978125,0.95,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.971875,0.940625,0.996875,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.95625,0.896875,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,-0.025,-0.075,0.0,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.975,0.925,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,-0.071875,-0.15,0.0,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.90625,0.8125,0.975,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,-0.1125,-0.2125,-0.025,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.871875,0.76875,0.95625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.165625,-0.284375,-0.059375,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.809375,0.684375,0.9219531249999996,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,-0.128125,-0.2375,-0.0375,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.84375,0.725,0.94375,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.16875,-0.2876562499999997,-0.0625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.8,0.675,0.925,0.95,2000,40,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.9458333333333333,0.8583333333333333,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.9583333333333334,0.8832291666666668,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.9666666666666667,0.925,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,-0.09583333333333334,-0.2,0.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.8416666666666667,0.7166666666666667,0.95,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,-0.09583333333333334,-0.22083333333333333,0.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.875,0.7416666666666667,0.975,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,-0.1125,-0.23333333333333334,-0.020833333333333332,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.8416666666666667,0.7083333333333334,0.9666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.2708333333333333,-0.42916666666666664,-0.125,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.6875,0.5208333333333334,0.8376041666666662,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,-0.12083333333333333,-0.24583333333333332,-0.020833333333333332,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.8416666666666667,0.7083333333333334,0.9666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.3541666666666667,-0.5291666666666667,-0.19166666666666668,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.6,0.4325000000000015,0.7666666666666667,0.95,2000,30,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.978125,0.934375,1.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.975,0.925,1.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.96875,0.925,1.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,-0.065625,-0.146875,0.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.915625,0.825,0.984375,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,-0.0375,-0.1,0.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.9375,0.8625,1.0,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,-0.121875,-0.221875,-0.025,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.853125,0.73125,0.95,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.178125,-0.2875,-0.071875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.796875,0.675,0.909375,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,-0.134375,-0.25,-0.04375,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.840625,0.715625,0.940625,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.3,-0.45,-0.175,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.675,0.525,0.825,0.95,2000,40,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.5875,0.5,0.675,0.95,2000,30,91223
