source_metrics,metrics_sha256,config_sha256,embedding_manifest_sha256,git_commit,stage,dataset,scheme,split_seed,key_seed,set_seed,test_identities,condition,exposures,model,seed,top1,top5,auroc,eer,tar_at_far_1e-2,tar_at_far_1e-3,lower95,upper95,best_epoch,identity_pairing_available
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_8,10,deepsets,147,0.06666666666666667,0.325,0.6491708572796936,0.4124281609195402,0.03333333333333333,0.0,0.0,0.16666666666666666,39,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,1,single_mlp,127,0.0375,0.17083333333333334,0.5131142241379311,0.486566091954023,0.025,0.0,0.0,0.09166666666666666,17,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,1,single_mlp,137,0.03333333333333333,0.16666666666666666,0.5139050526819924,0.48484195402298846,0.004166666666666667,0.0,0.0,0.08333333333333333,18,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,1,single_mlp,147,0.025,0.17083333333333334,0.5159548611111111,0.4980603448275862,0.008333333333333333,0.0,0.0,0.06666666666666667,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,mean_mlp,127,0.0375,0.17083333333333334,0.5269480363984674,0.4872844827586207,0.020833333333333332,0.0,0.0,0.1,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,mean_mlp,137,0.03333333333333333,0.16666666666666666,0.521069204980843,0.48017241379310344,0.020833333333333332,0.0,0.0,0.0875,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,mean_mlp,147,0.0375,0.17916666666666667,0.5332375478927203,0.47033045977011495,0.020833333333333332,0.0,0.0,0.1,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,deepsets,127,0.029166666666666667,0.16666666666666666,0.5100508860153257,0.5006465517241379,0.0,0.0,0.0,0.075,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,deepsets,137,0.0375,0.16666666666666666,0.5163272270114942,0.47528735632183905,0.0125,0.0,0.0,0.09583333333333334,24,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,2,deepsets,147,0.041666666666666664,0.16666666666666666,0.5152777777777778,0.4754310344827586,0.0125,0.0,0.0,0.11666666666666667,26,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,mean_mlp,127,0.04583333333333333,0.175,0.5499257662835249,0.4666666666666667,0.020833333333333332,0.0,0.0,0.10833333333333334,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,mean_mlp,137,0.03333333333333333,0.16666666666666666,0.5306734913793103,0.4790948275862069,0.020833333333333332,0.004166666666666667,0.0,0.1,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,mean_mlp,147,0.041666666666666664,0.19166666666666668,0.5544689894636015,0.46242816091954025,0.008333333333333333,0.0,0.0,0.1125,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,deepsets,127,0.03333333333333333,0.16666666666666666,0.5195982998084291,0.4702586206896552,0.016666666666666666,0.0,0.0,0.1,24,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,deepsets,137,0.03333333333333333,0.16666666666666666,0.5197994492337163,0.4785201149425287,0.020833333333333332,0.004166666666666667,0.0,0.0875,27,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,5,deepsets,147,0.016666666666666666,0.16666666666666666,0.5184806034482758,0.46975574712643675,0.004166666666666667,0.0,0.0,0.041666666666666664,29,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,mean_mlp,127,0.029166666666666667,0.16666666666666666,0.5756579262452107,0.42076149425287357,0.016666666666666666,0.0,0.0,0.07083333333333333,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,mean_mlp,137,0.03333333333333333,0.16666666666666666,0.5304244492337165,0.488433908045977,0.004166666666666667,0.0,0.0,0.1,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,mean_mlp,147,0.05416666666666667,0.2125,0.5678963122605364,0.4545258620689655,0.0,0.0,0.0,0.14166666666666666,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,deepsets,127,0.03333333333333333,0.16666666666666666,0.5277035440613027,0.46185344827586206,0.008333333333333333,0.0,0.0,0.1,27,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,deepsets,137,0.04583333333333333,0.16666666666666666,0.5259410919540229,0.4668103448275862,0.03333333333333333,0.0,0.0,0.125,28,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,random_key_pool_9,10,deepsets,147,0.03333333333333333,0.16666666666666666,0.5206555316091954,0.4876436781609196,0.03333333333333333,0.004166666666666667,0.0,0.1,30,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,1,single_mlp,127,0.041666666666666664,0.1625,0.49929358237547894,0.48326149425287357,0.020833333333333332,0.0,0.0,0.11666666666666667,14,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,1,single_mlp,137,0.03333333333333333,0.16666666666666666,0.49184446839080453,0.5125,0.0125,0.0,0.0,0.09166666666666666,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,1,single_mlp,147,0.020833333333333332,0.17083333333333334,0.4953077107279693,0.5026580459770115,0.0125,0.0,0.0,0.05416666666666667,17,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,mean_mlp,127,0.05,0.16666666666666666,0.49989403735632176,0.4953304597701149,0.029166666666666667,0.0,0.0,0.13333333333333333,18,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,mean_mlp,137,0.0375,0.16666666666666666,0.4939319923371648,0.503735632183908,0.016666666666666666,0.0,0.0,0.10833333333333334,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,mean_mlp,147,0.04583333333333333,0.17083333333333334,0.4933171695402299,0.5126436781609195,0.004166666666666667,0.0,0.0,0.12083333333333333,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,deepsets,127,0.04583333333333333,0.16666666666666666,0.5023389607279694,0.49216954022988507,0.020833333333333332,0.0,0.0,0.1125,26,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,deepsets,137,0.03333333333333333,0.16666666666666666,0.4988948754789272,0.5005028735632184,0.025,0.004166666666666667,0.0,0.1,14,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,2,deepsets,147,0.03333333333333333,0.16666666666666666,0.500656728927203,0.49540229885057474,0.008333333333333333,0.0,0.0,0.1,31,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,mean_mlp,127,0.06666666666666667,0.16666666666666666,0.5045001197318008,0.5,0.03333333333333333,0.004166666666666667,0.0,0.16666666666666666,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,mean_mlp,137,0.058333333333333334,0.16666666666666666,0.5021491858237548,0.5042385057471264,0.025,0.004166666666666667,0.0,0.15,22,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,mean_mlp,147,0.03333333333333333,0.16666666666666666,0.49648467432950194,0.5092672413793103,0.0,0.0,0.0,0.0875,19,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,deepsets,127,0.05416666666666667,0.16666666666666666,0.5017486829501916,0.5061063218390804,0.03333333333333333,0.004166666666666667,0.0,0.13333333333333333,31,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,deepsets,137,0.03333333333333333,0.16666666666666666,0.49906669061302683,0.4985632183908046,0.0125,0.0,0.0,0.1,30,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,5,deepsets,147,0.03333333333333333,0.16666666666666666,0.5025945881226053,0.4931752873563219,0.016666666666666666,0.004166666666666667,0.0,0.1,32,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,mean_mlp,127,0.06666666666666667,0.16666666666666666,0.5017385057471264,0.5167385057471264,0.041666666666666664,0.0,0.0,0.16666666666666666,21,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,mean_mlp,137,0.06666666666666667,0.16666666666666666,0.5009620450191571,0.49985632183908046,0.03333333333333333,0.029166666666666667,0.0,0.16666666666666666,22,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,mean_mlp,147,0.03333333333333333,0.16666666666666666,0.49256345785440614,0.5208333333333333,0.0,0.0,0.0,0.1,20,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,deepsets,127,0.06666666666666667,0.16666666666666666,0.5022353927203065,0.49748563218390807,0.029166666666666667,0.0,0.0,0.16666666666666666,30,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,deepsets,137,0.03333333333333333,0.16666666666666666,0.5008896072796936,0.49942528735632186,0.03333333333333333,0.004166666666666667,0.0,0.1,30,False
results/mobio_dense_key_pool_sweep/metrics.json,a155369c1e80b6ea3bbd5434dc6891cfc99a7407d3cb9d86f4df78eaf60df672,410c5d89ed84141a7f52e657d4770e3bba0e2a559021e865dc546a8dd0b947ed,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,original,90521,90527,30,independent_unseen_keys,10,deepsets,147,0.03333333333333333,0.16666666666666666,0.5031806752873563,0.5139367816091954,0.03333333333333333,0.0,0.0,0.1,33,False
results/mobio_dense_key_pool_sweep_partition2/metrics.json,772a4f288e444b8b609110b1f23aa68a59b87e867a48f75237c6d6c9aa2393e1,6b433dcc0c40a3d8c9a60a498ce25f95c8342f91d50f7887657c4d21e4602717,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,bd2b47d43466d4d4ff035468a859e78ae6b8b9c4,exploratory,MOBIO,biohash,90583,90587,90593,30,random_key_pool_3,1,single_mlp,217,0.19166666666666668,0.575,0.7896090756704981,0.2773706896551724,0.15416666666666667,0.0375,0.1125,0.2875,63,False
results/mobio_dense_key_pool_sweep_partition2/metrics.json,772a4f288e444b8b609110b1f23aa68a59b87e867a48f75237c6d6c9aa2393e1,6b433dcc0c40a3d8c9a60a498ce25f95c8342f91d50f7887657c4d21e4602717,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,bd2b47d43466d4d4ff035468a859e78ae6b8b9c4,exploratory,MOBIO,biohash,90583,90587,90593,30,random_key_pool_3,1,single_mlp,227,0.25833333333333336,0.5583333333333333,0.8030453783524905,0.26673850574712643,0.14166666666666666,0.029166666666666667,0.17083333333333334,0.3541666666666667,49,False
results/mobio_dense_key_pool_sweep_partition2/metrics.json,772a4f288e444b8b609110b1f23aa68a59b87e867a48f75237c6d6c9aa2393e1,6b433dcc0c40a3d8c9a60a498ce25f95c8342f91d50f7887657c4d21e4602717,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,bd2b47d43466d4d4ff035468a859e78ae6b8b9c4,exploratory,MOBIO,biohash,90583,90587,90593,30,random_key_pool_3,1,single_mlp,237,0.22083333333333333,0.5583333333333333,0.8029807231800765,0.2834051724137931,0.15,0.041666666666666664,0.15,0.29583333333333334,62,False
results/mobio_dense_key_pool_sweep_partition2/metrics.json,772a4f288e444b8b609110b1f23aa68a59b87e867a48f75237c6d6c9aa2393e1,6b433dcc0c40a3d8c9a60a498ce25f95c8342f91d50f7887657c4d21e4602717,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,bd2b47d43466d4d4ff035468a859e78ae6b8b9c4,exploratory,MOBIO,biohash,90583,90587,90593,30,random_key_pool_3,10,mean_mlp,217,0.45,0.8166666666666667,0.9066211685823755,0.16666666666666663,0.25833333333333336,0.07083333333333333,0.2833333333333333,0.625,69,False
results/mobio_dense_key_pool_sweep_partition2/metrics.json,772a4f288e444b8b609110b1f23aa68a59b87e867a48f75237c6d6c9aa2393e1,6b433dcc0c40a3d8c9a60a498ce25f95c8342f91d50f7887657c4d21e4602717,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,bd2b47d43466d4d4ff035468a859e78ae6b8b9c4,exploratory,MOBIO,biohash,90583,90587,90593,30,random_key_pool_3,10,mean_mlp,227,0.475,0.85,0.9402963362068966,0.12600574712643678,0.3416666666666667,0.1,0.3165625000000002,0.6416666666666667,399,False
