dataset,scheme,split_seed,key_seed,model_seed,model,exposures,top1,chance,best_epoch,best_validation_loss,training_seconds
FEI,IoM-GRP,91843,91907,607,prediction_mean,10,0.859375,0.025,112,0.7207767367362976,0
FEI,IoM-GRP,91843,91907,607,mean_mlp,10,0.953125,0.025,119,0.5749920010566711,3.6559999999990396
FEI,IoM-GRP,91843,91907,613,single_mlp,1,0.678125,0.025,120,0.7232145071029663,2.610000000000582
FEI,IoM-GRP,91843,91907,613,prediction_mean,10,0.90625,0.025,120,0.7232145071029663,0
FEI,IoM-GRP,91843,91907,613,mean_mlp,10,0.9625,0.025,119,0.5797927379608154,3.7659999999996217
FEI,IoM-GRP,91843,91909,601,single_mlp,1,0.634375,0.025,115,0.7274610996246338,2.735000000000582
FEI,IoM-GRP,91843,91909,601,prediction_mean,10,0.94375,0.025,115,0.7274610996246338,0
FEI,IoM-GRP,91843,91909,601,mean_mlp,10,0.940625,0.025,114,0.5766907334327698,3.7340000000003783
FEI,IoM-GRP,91843,91909,607,single_mlp,1,0.659375,0.025,111,0.7238367795944214,2.422000000002299
FEI,IoM-GRP,91843,91909,607,prediction_mean,10,0.9375,0.025,111,0.7238367795944214,0
FEI,IoM-GRP,91843,91909,607,mean_mlp,10,0.925,0.025,120,0.5769132375717163,3.6409999999996217
FEI,IoM-GRP,91843,91909,613,single_mlp,1,0.703125,0.025,110,0.7261969447135925,2.4209999999984575
FEI,IoM-GRP,91843,91909,613,prediction_mean,10,0.98125,0.025,110,0.7261969447135925,0
FEI,IoM-GRP,91843,91909,613,mean_mlp,10,0.9625,0.025,117,0.5844784379005432,3.5929999999971187
FEI,PolyProtect,91843,91901,601,single_mlp,1,0.078125,0.025,20,0.8332358002662659,0.3279999999977008
FEI,PolyProtect,91843,91901,601,prediction_mean,10,0.046875,0.025,20,0.8332358002662659,0
FEI,PolyProtect,91843,91901,601,mean_mlp,10,0.05,0.025,15,0.8218601942062378,0.31300000000192085
FEI,PolyProtect,91843,91901,607,single_mlp,1,0.1125,0.025,19,0.8335546851158142,0.35900000000037835
FEI,PolyProtect,91843,91901,607,prediction_mean,10,0.025,0.025,19,0.8335546851158142,0
FEI,PolyProtect,91843,91901,607,mean_mlp,10,0.071875,0.025,14,0.8228997588157654,0.31199999999807915
FEI,PolyProtect,91843,91901,613,single_mlp,1,0.05625,0.025,18,0.8379341959953308,0.31300000000192085
FEI,PolyProtect,91843,91901,613,prediction_mean,10,0.046875,0.025,18,0.8379341959953308,0
FEI,PolyProtect,91843,91901,613,mean_mlp,10,0.028125,0.025,14,0.8240552544593811,0.2969999999986612
FEI,PolyProtect,91843,91907,601,single_mlp,1,0.6125,0.025,76,0.7563526034355164,0.6880000000019209
FEI,PolyProtect,91843,91907,601,prediction_mean,10,0.8625,0.025,76,0.7563526034355164,0
FEI,PolyProtect,91843,91907,601,mean_mlp,10,0.921875,0.025,120,0.69651198387146,0.875
FEI,PolyProtect,91843,91907,607,single_mlp,1,0.61875,0.025,75,0.7603676915168762,0.7190000000009604
FEI,PolyProtect,91843,91907,607,prediction_mean,10,0.90625,0.025,75,0.7603676915168762,0
FEI,PolyProtect,91843,91907,607,mean_mlp,10,0.925,0.025,120,0.6975582242012024,0.9059999999990396
FEI,PolyProtect,91843,91907,613,single_mlp,1,0.63125,0.025,90,0.7595605850219727,0.875
FEI,PolyProtect,91843,91907,613,prediction_mean,10,0.90625,0.025,90,0.7595605850219727,0
FEI,PolyProtect,91843,91907,613,mean_mlp,10,0.7875,0.025,120,0.6994964480400085,0.9840000000003783
FEI,PolyProtect,91843,91909,601,single_mlp,1,0.034375,0.025,19,0.8380193710327148,0.3440000000009604
FEI,PolyProtect,91843,91909,601,prediction_mean,10,0.025,0.025,19,0.8380193710327148,0
FEI,PolyProtect,91843,91909,601,mean_mlp,10,0.746875,0.025,120,0.752776026725769,0.9209999999984575
FEI,PolyProtect,91843,91909,607,single_mlp,1,0.046875,0.025,18,0.8446717262268066,0.3440000000009604
FEI,PolyProtect,91843,91909,607,prediction_mean,10,0.025,0.025,18,0.8446717262268066,0
FEI,PolyProtect,91843,91909,607,mean_mlp,10,0.721875,0.025,120,0.7580130100250244,0.9370000000017171
FEI,PolyProtect,91843,91909,613,single_mlp,1,0.05,0.025,18,0.8394173383712769,0.3280000000013388
FEI,PolyProtect,91843,91909,613,prediction_mean,10,0.05,0.025,18,0.8394173383712769,0
FEI,PolyProtect,91843,91909,613,mean_mlp,10,0.684375,0.025,64,0.761692225933075,0.7179999999971187
