stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.003125000000000002,-0.025,0.024999999999999994,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.003125000000000002,-0.025,0.024999999999999994,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.003125000000000002,-0.025,0.024999999999999994,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.003124999999999997,-0.025,0.05312499999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.003124999999999997,-0.025,0.05312499999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.003124999999999997,-0.025,0.05312499999999999,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.004166666666666669,-0.025,0.045833333333333316,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.004166666666666669,-0.025,0.045833333333333316,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.004166666666666669,-0.025,0.045833333333333316,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.008333333333333335,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.008333333333333335,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.016666666666666666,-0.03333333333333333,0.008333333333333335,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.020833333333333332,-0.03333333333333333,0.00416666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.020833333333333332,-0.03333333333333333,0.00416666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,-0.020833333333333332,-0.03333333333333333,0.00416666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.07916666666666665,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.07916666666666665,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.016666666666666666,-0.03333333333333333,0.07916666666666665,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.015625,-0.015625000000000003,0.062499999999999986,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.015625,-0.015625000000000003,0.062499999999999986,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.015625,-0.015625000000000003,0.062499999999999986,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
